Area,Bedrooms,Bathrooms,Floors,Age,Parking,City,HasGarden,HasPool,Furnished,DistanceToCenter_km,CrimeIndex,SchoolScore,Price
54.0,,1.0,4.0,44.0,1.0,Qom,0.0,0.0,0.0,26.5,8.2,5.2,100000
331.0,6.0,,4.0,1.0,2.0,Rasht,0.0,0.0,1.0,25.0,7.1,6.6,393961
183.0,4.0,4.0,2.0,,0.0,Isfahan,0.0,0.0,1.0,25.0,7.2,4.5,100000
378.0,7.0,5.0,2.0,14.0,0.0,Isfahan,0.0,,,13.9,2.3,8.8,526653
366.0,7.0,5.0,3.0,18.0,1.0,Shiraz,0.0,0.0,1.0,13.5,1.1,4.3,441451
322.0,5.0,4.0,1.0,13.0,0.0,Karaj,0.0,0.0,1.0,33.2,8.3,5.7,349508
332.0,5.0,5.0,4.0,28.0,2.0,Karaj,1.0,0.0,0.0,23.1,9.4,4.3,387442
336.0,5.0,5.0,1.0,1.0,3.0,Karaj,1.0,0.0,1.0,30.5,7.4,4.0,471466
310.0,5.0,5.0,4.0,40.0,0.0,Shiraz,0.0,0.0,1.0,6.8,8.2,8.9,451339
252.0,5.0,4.0,1.0,20.0,0.0,Tabriz,0.0,1.0,1.0,19.1,7.7,7.8,327787
371.0,7.0,5.0,4.0,40.0,2.0,Qom,1.0,0.0,1.0,2.2,7.1,7.2,526576
320.0,7.0,5.0,1.0,15.0,3.0,Karaj,0.0,0.0,1.0,4.1,7.2,7.3,580009
379.0,6.0,5.0,4.0,5.0,0.0,,0.0,1.0,0.0,17.6,3.4,5.9,602669
274.0,4.0,4.0,2.0,19.0,0.0,Karaj,1.0,0.0,1.0,13.6,8.2,8.4,494183
326.0,7.0,5.0,4.0,32.0,3.0,Tehran,1.0,0.0,1.0,22.3,1.5,4.7,690219
95.0,3.0,2.0,2.0,11.0,0.0,Mashhad,0.0,0.0,0.0,9.3,9.9,9.3,100000
107.0,3.0,3.0,2.0,35.0,3.0,Karaj,0.0,,0.0,20.3,5.8,8.3,180038
224.0,5.0,5.0,1.0,23.0,3.0,Tehran,0.0,0.0,1.0,10.5,7.3,6.1,592555
163.0,3.0,3.0,1.0,4.0,3.0,Shiraz,1.0,0.0,0.0,27.0,2.9,6.0,224096
246.0,5.0,5.0,4.0,38.0,3.0,Qom,0.0,0.0,1.0,15.0,1.3,7.2,269273
280.0,5.0,5.0,3.0,40.0,2.0,Qom,0.0,1.0,1.0,19.8,5.7,6.8,327595
276.0,6.0,5.0,4.0,35.0,,Shiraz,1.0,0.0,0.0,16.2,6.3,7.5,378362
217.0,3.0,4.0,2.0,18.0,1.0,Shiraz,0.0,0.0,0.0,24.4,9.7,8.1,299151
196.0,3.0,3.0,4.0,22.0,0.0,Shiraz,0.0,0.0,1.0,13.1,1.2,7.2,243270
59.0,2.0,1.0,3.0,23.0,1.0,Mashhad,0.0,0.0,1.0,23.4,7.0,5.0,100000
135.0,3.0,4.0,2.0,3.0,1.0,Qom,0.0,0.0,1.0,13.6,6.4,6.2,190995
365.0,6.0,5.0,3.0,34.0,1.0,Isfahan,0.0,1.0,0.0,16.6,1.4,7.2,631166
189.0,2.0,2.0,4.0,14.0,2.0,Isfahan,0.0,0.0,0.0,29.5,5.2,7.8,200891
174.0,2.0,2.0,3.0,11.0,1.0,Shiraz,1.0,0.0,0.0,29.2,1.7,4.1,187093
118.0,1.0,2.0,3.0,34.0,0.0,Isfahan,0.0,1.0,0.0,9.9,,5.2,191515
54.0,1.0,1.0,1.0,36.0,3.0,Rasht,1.0,0.0,0.0,3.7,5.7,5.3,100000
248.0,6.0,5.0,2.0,13.0,0.0,Mashhad,0.0,0.0,0.0,7.4,1.6,5.2,387568
410.0,7.0,5.0,4.0,39.0,1.0,Shiraz,0.0,0.0,0.0,14.7,4.4,9.6,591052
298.0,4.0,4.0,1.0,38.0,0.0,Tehran,0.0,0.0,0.0,17.2,1.6,6.9,519175
353.0,7.0,5.0,2.0,18.0,0.0,Rasht,1.0,0.0,,25.7,3.0,4.2,563293
268.0,5.0,5.0,3.0,41.0,3.0,Tabriz,,0.0,1.0,19.2,1.5,7.5,200820
240.0,5.0,5.0,2.0,42.0,1.0,Tabriz,0.0,0.0,1.0,14.3,5.2,,375703
186.0,2.0,2.0,3.0,42.0,3.0,Mashhad,0.0,0.0,0.0,18.8,4.1,8.2,159615
280.0,4.0,3.0,2.0,22.0,3.0,Rasht,0.0,0.0,1.0,1.1,7.1,8.8,557669
77.0,1.0,1.0,2.0,7.0,2.0,Tehran,0.0,1.0,0.0,13.9,3.9,5.1,311849
260.0,6.0,5.0,4.0,19.0,2.0,Karaj,0.0,0.0,1.0,31.1,2.7,6.5,423385
376.0,6.0,5.0,2.0,21.0,1.0,Rasht,0.0,0.0,1.0,30.3,9.6,7.3,356736
251.0,4.0,4.0,2.0,10.0,1.0,Shiraz,0.0,0.0,1.0,4.5,9.5,4.1,353672
70.0,2.0,,1.0,15.0,1.0,Rasht,0.0,0.0,0.0,12.5,9.4,4.4,100000
190.0,2.0,3.0,4.0,29.0,0.0,Karaj,0.0,0.0,0.0,18.4,2.4,4.8,100000
301.0,5.0,5.0,2.0,27.0,1.0,Rasht,,1.0,0.0,1.0,5.4,6.7,525920
310.0,6.0,5.0,1.0,3.0,0.0,Qom,1.0,1.0,1.0,27.5,3.0,7.1,576817
60.0,1.0,1.0,4.0,8.0,3.0,Tabriz,1.0,0.0,1.0,17.3,7.4,9.3,199912
286.0,4.0,4.0,4.0,43.0,3.0,Rasht,1.0,0.0,0.0,24.6,3.1,6.1,217346
73.0,1.0,1.0,1.0,30.0,3.0,Shiraz,0.0,0.0,1.0,12.0,1.8,6.5,100000
257.0,4.0,4.0,1.0,45.0,2.0,Isfahan,1.0,0.0,0.0,19.5,9.3,9.2,324342
242.0,3.0,3.0,3.0,2.0,0.0,Qom,0.0,1.0,0.0,19.4,7.4,4.8,338962
400.0,6.0,5.0,3.0,17.0,0.0,Karaj,0.0,0.0,0.0,34.3,6.2,9.0,439022
363.0,6.0,5.0,2.0,23.0,3.0,Qom,0.0,0.0,1.0,26.3,3.5,9.8,415872
198.0,5.0,5.0,1.0,35.0,3.0,Tehran,0.0,0.0,0.0,23.1,6.1,5.3,337406
104.0,3.0,2.0,2.0,20.0,,Tehran,0.0,0.0,0.0,24.4,9.4,9.3,124935
225.0,5.0,5.0,4.0,0.0,0.0,Qom,1.0,0.0,0.0,24.8,8.5,7.7,312796
115.0,1.0,2.0,4.0,4.0,3.0,Rasht,0.0,0.0,0.0,8.5,1.4,5.5,146870
375.0,7.0,5.0,3.0,1.0,1.0,Mashhad,0.0,0.0,1.0,9.9,2.3,9.3,784671
,1.0,1.0,4.0,15.0,3.0,Qom,1.0,0.0,1.0,28.2,4.1,9.7,100000
94.0,3.0,2.0,3.0,40.0,1.0,Shiraz,0.0,0.0,0.0,24.4,2.0,8.7,100000
302.0,5.0,5.0,3.0,26.0,1.0,Qom,0.0,0.0,1.0,20.9,9.0,9.4,284421
85.0,3.0,3.0,4.0,10.0,2.0,Rasht,1.0,0.0,0.0,7.1,8.9,4.5,100000
287.0,6.0,5.0,4.0,37.0,2.0,Qom,1.0,0.0,1.0,18.2,1.4,5.4,305531
286.0,6.0,5.0,4.0,6.0,1.0,Qom,0.0,0.0,0.0,9.4,1.4,5.4,435932
47.0,2.0,2.0,4.0,38.0,0.0,Tehran,1.0,0.0,1.0,25.0,9.1,7.5,100000
271.0,5.0,5.0,3.0,15.0,2.0,Isfahan,1.0,0.0,0.0,22.4,2.3,4.9,440352
77.0,2.0,1.0,1.0,16.0,2.0,Qom,1.0,0.0,1.0,16.4,1.2,5.9,157676
272.0,5.0,5.0,4.0,3.0,3.0,Karaj,0.0,0.0,1.0,22.6,8.9,4.8,448860
154.0,3.0,2.0,,32.0,1.0,Mashhad,0.0,0.0,1.0,20.1,6.8,6.3,133892
396.0,7.0,5.0,1.0,28.0,0.0,Karaj,1.0,0.0,1.0,8.3,2.0,6.2,715307
71.0,2.0,3.0,1.0,33.0,1.0,Qom,0.0,0.0,0.0,32.4,2.0,7.8,100000
94.0,1.0,1.0,2.0,44.0,3.0,Tehran,0.0,0.0,1.0,23.2,1.5,9.0,100000
356.0,6.0,5.0,2.0,40.0,0.0,Rasht,0.0,0.0,1.0,23.6,2.0,4.8,377036
312.0,5.0,5.0,1.0,19.0,1.0,Tehran,0.0,0.0,0.0,,5.5,7.8,688693
236.0,5.0,5.0,4.0,36.0,,Rasht,0.0,0.0,1.0,24.3,10.0,7.9,100000
116.0,2.0,,3.0,22.0,3.0,Mashhad,0.0,0.0,1.0,19.0,7.0,4.7,100000
115.0,1.0,2.0,4.0,38.0,3.0,Tabriz,0.0,0.0,0.0,0.6,5.9,8.6,179696
333.0,6.0,,4.0,45.0,0.0,Isfahan,0.0,0.0,0.0,5.6,7.0,6.2,424719
167.0,3.0,3.0,2.0,19.0,3.0,Tehran,1.0,0.0,0.0,24.3,9.1,,262274
375.0,,5.0,4.0,13.0,1.0,Tehran,0.0,1.0,1.0,21.8,6.9,6.1,867278
55.0,1.0,1.0,2.0,5.0,3.0,Mashhad,0.0,0.0,1.0,7.0,2.2,5.5,125981
80.0,2.0,2.0,2.0,17.0,0.0,Shiraz,0.0,0.0,0.0,2.6,4.6,9.5,198396
416.0,7.0,5.0,1.0,28.0,2.0,Rasht,1.0,0.0,1.0,14.0,1.3,7.4,561311
270.0,5.0,5.0,1.0,19.0,0.0,Isfahan,1.0,0.0,0.0,23.8,1.2,6.2,297256
160.0,2.0,3.0,3.0,6.0,2.0,Qom,0.0,0.0,0.0,5.4,1.6,6.9,206626
213.0,4.0,4.0,3.0,45.0,2.0,Karaj,0.0,0.0,0.0,23.4,,9.7,256393
72.0,1.0,1.0,3.0,30.0,0.0,Shiraz,0.0,0.0,0.0,32.9,3.1,4.9,100000
382.0,7.0,5.0,1.0,15.0,3.0,Mashhad,1.0,0.0,0.0,3.0,1.6,8.3,761131
249.0,5.0,5.0,3.0,19.0,1.0,Karaj,1.0,0.0,0.0,10.5,8.4,6.3,512259
90.0,1.0,1.0,2.0,29.0,0.0,Karaj,1.0,0.0,0.0,24.6,3.5,9.9,120619
159.0,2.0,3.0,1.0,21.0,1.0,Qom,0.0,0.0,0.0,3.3,9.5,4.7,100000
75.0,1.0,1.0,4.0,25.0,1.0,Qom,1.0,0.0,0.0,5.0,6.4,5.1,100000
160.0,2.0,2.0,2.0,21.0,2.0,Rasht,1.0,0.0,0.0,33.2,7.5,8.6,105845
385.0,7.0,5.0,3.0,32.0,3.0,Mashhad,0.0,0.0,0.0,4.4,7.0,9.2,676252
174.0,3.0,4.0,3.0,25.0,2.0,Tabriz,0.0,0.0,0.0,10.8,8.8,7.8,197428
182.0,2.0,2.0,3.0,26.0,2.0,Qom,1.0,0.0,1.0,17.5,2.1,,130144
224.0,5.0,5.0,1.0,3.0,0.0,Tehran,0.0,0.0,0.0,10.2,1.7,9.8,619571
285.0,4.0,3.0,2.0,18.0,2.0,Tabriz,0.0,0.0,1.0,11.8,8.9,7.7,358793
196.0,3.0,3.0,4.0,0.0,1.0,Qom,1.0,0.0,1.0,0.8,1.6,9.5,406051
365.0,7.0,5.0,4.0,33.0,2.0,Tabriz,1.0,0.0,0.0,25.4,6.2,9.7,421232
131.0,2.0,3.0,4.0,4.0,3.0,Karaj,0.0,0.0,0.0,30.2,5.5,7.9,157075
378.0,7.0,5.0,2.0,14.0,2.0,Isfahan,1.0,0.0,1.0,1.5,5.9,9.3,634767
144.0,4.0,3.0,3.0,22.0,2.0,Qom,0.0,1.0,1.0,19.5,4.6,9.1,304486
378.0,7.0,5.0,3.0,12.0,2.0,Isfahan,0.0,0.0,0.0,34.3,8.9,8.3,476752
367.0,6.0,5.0,1.0,27.0,1.0,Qom,1.0,0.0,0.0,27.3,3.6,9.7,370383
74.0,1.0,1.0,4.0,23.0,2.0,Karaj,0.0,,0.0,4.4,6.0,4.3,100000
306.0,5.0,5.0,2.0,7.0,0.0,Rasht,0.0,0.0,1.0,25.2,7.9,7.4,339824
314.0,7.0,5.0,4.0,11.0,3.0,Tehran,0.0,1.0,0.0,0.9,2.2,4.9,960864
212.0,4.0,4.0,4.0,36.0,2.0,Isfahan,0.0,0.0,0.0,8.4,9.3,5.9,269654
347.0,7.0,5.0,4.0,17.0,0.0,Tehran,0.0,0.0,1.0,20.6,7.5,7.8,738381
324.0,5.0,5.0,4.0,23.0,3.0,Rasht,1.0,0.0,1.0,13.6,6.3,8.4,560890
248.0,4.0,4.0,2.0,35.0,3.0,Tehran,0.0,1.0,1.0,20.1,3.4,4.5,469982
324.0,6.0,5.0,2.0,12.0,2.0,Rasht,0.0,0.0,0.0,9.8,9.9,9.6,517379
140.0,2.0,2.0,3.0,3.0,1.0,Tehran,0.0,0.0,1.0,21.3,8.3,6.8,223514
335.0,7.0,5.0,1.0,6.0,0.0,Karaj,1.0,0.0,0.0,,6.8,6.0,571680
98.0,2.0,1.0,4.0,31.0,0.0,Tehran,1.0,0.0,1.0,20.9,2.8,5.6,169383
131.0,1.0,2.0,4.0,42.0,3.0,,0.0,0.0,0.0,3.8,5.3,6.8,120074
240.0,4.0,3.0,2.0,38.0,2.0,Karaj,0.0,0.0,0.0,27.9,6.4,5.8,199635
302.0,6.0,5.0,2.0,7.0,1.0,Rasht,1.0,0.0,0.0,19.4,4.9,7.7,562019
138.0,3.0,2.0,2.0,13.0,0.0,Mashhad,1.0,0.0,0.0,14.5,7.3,5.1,117900
96.0,3.0,3.0,3.0,19.0,0.0,Isfahan,0.0,0.0,0.0,33.0,1.7,4.7,100000
374.0,7.0,5.0,1.0,2.0,0.0,Qom,0.0,1.0,,,,6.9,365100
45.0,2.0,3.0,3.0,44.0,3.0,Shiraz,0.0,0.0,0.0,4.7,1.2,4.5,100000
347.0,7.0,5.0,4.0,32.0,3.0,Isfahan,0.0,0.0,0.0,7.3,5.4,9.3,605432
84.0,2.0,2.0,1.0,43.0,2.0,Tehran,1.0,,1.0,13.0,4.6,6.6,100000
154.0,3.0,3.0,4.0,0.0,1.0,Tabriz,0.0,0.0,1.0,18.2,5.1,6.0,205439
52.0,2.0,2.0,4.0,36.0,3.0,Tehran,0.0,0.0,0.0,19.0,8.3,4.1,100000
324.0,6.0,5.0,3.0,23.0,3.0,Qom,0.0,0.0,0.0,18.0,9.5,8.9,338544
254.0,6.0,5.0,3.0,45.0,1.0,Tehran,0.0,0.0,1.0,20.9,2.2,7.2,545682
285.0,4.0,3.0,4.0,29.0,2.0,Rasht,1.0,0.0,0.0,18.7,6.5,6.4,409004
212.0,4.0,4.0,1.0,40.0,3.0,Tehran,1.0,0.0,1.0,18.6,3.5,10.0,515085
412.0,7.0,5.0,4.0,41.0,2.0,Isfahan,1.0,0.0,1.0,24.8,8.4,7.8,453654
61.0,1.0,1.0,3.0,3.0,0.0,Karaj,0.0,0.0,,31.1,8.1,7.4,100000
136.0,1.0,1.0,4.0,3.0,1.0,Isfahan,0.0,0.0,0.0,22.9,2.3,7.7,122254
323.0,7.0,,4.0,2.0,2.0,Shiraz,1.0,0.0,1.0,24.8,3.6,7.0,505524
63.0,1.0,1.0,1.0,33.0,3.0,Tehran,1.0,,1.0,5.2,1.5,7.1,100000
413.0,7.0,5.0,3.0,10.0,2.0,Isfahan,0.0,0.0,0.0,30.2,2.1,4.9,538204
170.0,2.0,2.0,1.0,40.0,1.0,Isfahan,1.0,0.0,0.0,29.2,7.3,9.4,115241
334.0,7.0,5.0,4.0,32.0,0.0,Tehran,0.0,0.0,0.0,3.6,3.6,4.0,812324
66.0,1.0,2.0,2.0,25.0,3.0,Rasht,0.0,0.0,0.0,6.8,2.0,9.9,100000
337.0,7.0,5.0,2.0,32.0,0.0,Isfahan,1.0,0.0,1.0,26.5,8.0,7.0,505849
131.0,2.0,1.0,4.0,25.0,1.0,Isfahan,1.0,0.0,1.0,22.2,4.0,8.7,123294
343.0,6.0,5.0,1.0,27.0,3.0,Tabriz,0.0,,1.0,21.8,7.1,7.2,290172
355.0,5.0,5.0,3.0,40.0,1.0,Mashhad,0.0,0.0,0.0,6.2,2.6,5.9,491013
115.0,1.0,2.0,2.0,33.0,1.0,Shiraz,0.0,0.0,0.0,21.1,,8.7,100000
398.0,7.0,5.0,2.0,1.0,1.0,Karaj,1.0,0.0,1.0,4.3,1.0,8.0,806549
230.0,5.0,5.0,3.0,15.0,0.0,Isfahan,1.0,0.0,0.0,15.7,9.0,5.6,278775
360.0,6.0,5.0,3.0,34.0,1.0,Tabriz,1.0,0.0,0.0,32.8,2.6,7.2,328411
416.0,7.0,5.0,1.0,,0.0,Isfahan,0.0,0.0,0.0,30.1,2.6,9.1,561379
335.0,6.0,5.0,4.0,26.0,3.0,Mashhad,1.0,0.0,1.0,14.2,1.4,6.1,583495
339.0,6.0,5.0,1.0,1.0,1.0,Tabriz,,0.0,0.0,5.3,4.0,8.0,639723
196.0,4.0,5.0,2.0,20.0,3.0,Rasht,0.0,0.0,1.0,0.9,7.0,6.2,399666
198.0,4.0,3.0,1.0,21.0,2.0,Shiraz,0.0,0.0,0.0,18.8,8.1,9.0,224249
258.0,5.0,5.0,4.0,4.0,2.0,Mashhad,0.0,0.0,1.0,2.8,1.9,6.7,578271
315.0,5.0,5.0,4.0,23.0,3.0,,1.0,0.0,1.0,22.5,9.2,7.7,392878
349.0,6.0,5.0,3.0,22.0,3.0,Shiraz,1.0,0.0,0.0,5.0,4.4,8.7,632847
420.0,7.0,5.0,3.0,39.0,3.0,Isfahan,0.0,0.0,1.0,20.5,7.9,6.2,526694
406.0,7.0,5.0,3.0,2.0,1.0,Isfahan,0.0,0.0,0.0,20.9,9.9,4.7,473455
198.0,4.0,5.0,4.0,45.0,0.0,Rasht,0.0,0.0,0.0,9.5,6.1,9.2,154488
103.0,2.0,3.0,1.0,25.0,2.0,Qom,1.0,0.0,0.0,27.0,2.9,4.3,100000
165.0,2.0,3.0,2.0,3.0,3.0,Tehran,1.0,1.0,0.0,34.7,9.4,4.9,288918
217.0,3.0,4.0,2.0,44.0,,Mashhad,0.0,0.0,0.0,34.0,8.2,7.7,100000
416.0,7.0,5.0,1.0,2.0,0.0,Rasht,1.0,0.0,1.0,13.8,,5.8,679262
71.0,,2.0,1.0,23.0,3.0,Rasht,0.0,0.0,1.0,9.9,5.9,6.9,100000
228.0,5.0,5.0,2.0,21.0,3.0,Tehran,0.0,0.0,0.0,10.8,2.3,9.6,558528
65.0,1.0,2.0,2.0,0.0,2.0,Tabriz,0.0,0.0,0.0,7.0,9.2,5.9,100000
235.0,5.0,5.0,2.0,18.0,1.0,Isfahan,0.0,0.0,0.0,20.5,8.1,7.1,240640
394.0,7.0,5.0,4.0,36.0,2.0,Tabriz,0.0,0.0,0.0,27.3,2.7,5.5,438376
359.0,7.0,5.0,3.0,7.0,1.0,Qom,0.0,1.0,0.0,34.6,2.7,9.0,449094
274.0,5.0,5.0,2.0,21.0,2.0,Mashhad,1.0,0.0,0.0,7.1,1.1,6.7,495160
382.0,7.0,5.0,2.0,22.0,2.0,Isfahan,1.0,0.0,1.0,22.5,8.1,4.3,417055
417.0,7.0,5.0,2.0,40.0,3.0,Isfahan,0.0,0.0,1.0,16.7,1.5,9.0,550156
,7.0,,3.0,15.0,2.0,Shiraz,0.0,0.0,,22.5,9.3,8.8,571530
245.0,3.0,4.0,4.0,27.0,0.0,Qom,0.0,0.0,0.0,18.1,3.0,4.4,177627
102.0,3.0,2.0,2.0,1.0,0.0,Tabriz,0.0,0.0,1.0,31.5,1.6,8.3,100000
291.0,5.0,4.0,1.0,30.0,2.0,Qom,0.0,0.0,1.0,6.6,4.6,4.9,237178
363.0,7.0,5.0,4.0,42.0,2.0,Mashhad,1.0,0.0,0.0,29.8,5.2,8.8,467843
121.0,1.0,1.0,1.0,19.0,1.0,Mashhad,0.0,0.0,0.0,27.4,3.9,5.1,100000
348.0,6.0,5.0,1.0,30.0,1.0,Rasht,1.0,0.0,1.0,19.0,6.6,4.6,491905
293.0,6.0,5.0,3.0,10.0,3.0,Isfahan,0.0,0.0,1.0,10.8,7.8,9.0,627508
392.0,7.0,5.0,4.0,36.0,3.0,Tabriz,0.0,0.0,0.0,33.7,9.3,6.9,228219
265.0,5.0,5.0,2.0,23.0,1.0,Tehran,1.0,0.0,0.0,26.3,2.8,5.7,539436
301.0,5.0,5.0,2.0,44.0,0.0,Shiraz,0.0,0.0,0.0,22.4,1.5,8.0,210491
238.0,5.0,4.0,2.0,21.0,3.0,Rasht,0.0,0.0,1.0,13.8,2.8,5.8,326686
188.0,2.0,1.0,2.0,19.0,2.0,Mashhad,1.0,0.0,0.0,1.5,5.8,6.3,258166
,7.0,5.0,4.0,0.0,3.0,Rasht,1.0,1.0,0.0,28.9,6.8,7.1,521362
357.0,6.0,5.0,3.0,37.0,1.0,Tehran,0.0,,1.0,18.8,9.4,6.4,683087
291.0,5.0,5.0,1.0,16.0,2.0,Isfahan,0.0,0.0,0.0,1.3,9.5,8.0,520389
147.0,2.0,2.0,3.0,9.0,3.0,Isfahan,1.0,0.0,0.0,9.7,2.9,6.4,265446
364.0,7.0,5.0,1.0,11.0,1.0,Tabriz,1.0,0.0,1.0,14.1,3.0,8.5,595761
230.0,4.0,3.0,2.0,2.0,0.0,Isfahan,1.0,1.0,1.0,25.7,8.3,6.9,441864
290.0,5.0,5.0,4.0,2.0,0.0,Shiraz,0.0,0.0,0.0,11.1,3.8,7.2,375385
113.0,2.0,1.0,4.0,,1.0,Tehran,0.0,1.0,1.0,11.7,2.5,7.4,162664
142.0,4.0,5.0,2.0,29.0,0.0,Tabriz,1.0,0.0,0.0,1.2,7.4,9.0,298033
221.0,5.0,4.0,4.0,36.0,2.0,Rasht,1.0,0.0,1.0,8.9,4.6,5.4,264637
76.0,1.0,1.0,1.0,37.0,1.0,Rasht,1.0,0.0,1.0,20.6,5.3,9.7,100000
351.0,5.0,5.0,4.0,23.0,3.0,Mashhad,0.0,0.0,0.0,12.0,9.9,7.0,518086
280.0,5.0,5.0,1.0,26.0,0.0,,1.0,,1.0,13.1,5.9,5.6,494685
120.0,1.0,1.0,,16.0,0.0,Isfahan,0.0,0.0,1.0,22.8,6.7,8.3,100000
250.0,4.0,4.0,1.0,23.0,3.0,Isfahan,0.0,1.0,1.0,18.3,9.0,5.5,424726
322.0,6.0,5.0,2.0,12.0,2.0,Qom,0.0,,0.0,10.1,7.6,9.2,405527
269.0,6.0,5.0,4.0,19.0,0.0,Isfahan,1.0,1.0,0.0,18.7,3.2,9.9,623849
147.0,2.0,1.0,1.0,37.0,3.0,Qom,,0.0,1.0,16.3,1.8,5.8,100000
357.0,6.0,5.0,3.0,39.0,2.0,Qom,1.0,0.0,0.0,8.4,9.9,6.0,379800
369.0,7.0,5.0,4.0,32.0,3.0,Tehran,1.0,0.0,1.0,23.3,3.0,8.4,835350
313.0,5.0,4.0,2.0,28.0,3.0,Isfahan,0.0,0.0,0.0,30.9,4.3,5.2,260467
111.0,3.0,2.0,3.0,8.0,0.0,Karaj,0.0,0.0,0.0,0.8,8.5,9.9,166447
373.0,7.0,5.0,1.0,20.0,3.0,Rasht,1.0,0.0,1.0,17.0,3.8,8.9,563892
159.0,3.0,4.0,2.0,43.0,0.0,Isfahan,0.0,0.0,0.0,24.9,5.2,7.2,100000
328.0,,5.0,1.0,36.0,0.0,Rasht,1.0,0.0,1.0,13.7,1.5,4.5,388395
124.0,2.0,2.0,3.0,29.0,1.0,Qom,0.0,0.0,1.0,28.5,9.7,4.6,100000
175.0,3.0,3.0,1.0,22.0,2.0,Shiraz,0.0,1.0,1.0,16.9,6.1,8.8,371929
311.0,5.0,5.0,4.0,43.0,2.0,Tabriz,0.0,0.0,0.0,20.2,,5.8,254580
211.0,3.0,2.0,1.0,30.0,2.0,Tabriz,0.0,0.0,0.0,9.7,4.2,4.0,171263
78.0,2.0,2.0,1.0,25.0,0.0,Qom,,0.0,0.0,12.9,4.5,8.5,100000
255.0,5.0,4.0,4.0,31.0,1.0,Rasht,1.0,0.0,0.0,30.5,5.3,4.1,279952
54.0,1.0,1.0,2.0,25.0,0.0,Isfahan,1.0,1.0,1.0,17.3,2.5,4.2,100000
,6.0,5.0,3.0,7.0,2.0,Isfahan,1.0,0.0,0.0,9.0,7.0,5.6,582946
77.0,2.0,2.0,3.0,,3.0,Qom,0.0,0.0,0.0,2.3,8.9,9.1,174307
194.0,4.0,4.0,3.0,4.0,2.0,Tehran,1.0,0.0,1.0,5.8,9.7,5.4,503317
57.0,2.0,1.0,2.0,15.0,2.0,Tabriz,0.0,1.0,0.0,14.7,2.2,9.1,159441
241.0,3.0,3.0,1.0,6.0,2.0,Qom,0.0,0.0,1.0,25.6,1.0,9.1,195264
311.0,6.0,5.0,4.0,13.0,1.0,Shiraz,0.0,0.0,1.0,11.8,,8.8,520117
88.0,2.0,2.0,4.0,8.0,1.0,Isfahan,0.0,0.0,1.0,27.7,7.0,5.1,100000
335.0,5.0,,3.0,20.0,1.0,Karaj,0.0,0.0,1.0,14.9,9.9,8.1,510783
95.0,3.0,3.0,4.0,10.0,3.0,Shiraz,1.0,0.0,0.0,21.9,,5.9,114784
345.0,7.0,5.0,2.0,40.0,3.0,Rasht,0.0,0.0,0.0,8.4,6.3,,433216
231.0,4.0,4.0,4.0,42.0,2.0,Isfahan,0.0,0.0,0.0,22.0,2.7,5.2,208644
164.0,3.0,3.0,4.0,24.0,2.0,Isfahan,1.0,0.0,1.0,32.9,7.0,6.0,105615
149.0,2.0,2.0,2.0,31.0,1.0,Rasht,0.0,0.0,1.0,13.1,1.7,5.3,100000
172.0,2.0,,4.0,29.0,3.0,Shiraz,1.0,0.0,1.0,9.4,4.4,4.5,108369
384.0,7.0,5.0,3.0,28.0,2.0,Tabriz,0.0,0.0,0.0,18.0,3.1,9.4,487055
278.0,5.0,4.0,4.0,23.0,1.0,Shiraz,1.0,0.0,0.0,21.2,1.2,4.7,303800
70.0,1.0,1.0,4.0,5.0,3.0,Qom,0.0,0.0,1.0,12.1,2.3,8.9,138810
384.0,7.0,5.0,3.0,6.0,1.0,Isfahan,0.0,0.0,0.0,8.2,5.1,9.8,608900
95.0,2.0,2.0,3.0,23.0,3.0,Shiraz,1.0,1.0,0.0,22.5,1.4,5.5,100000
340.0,6.0,5.0,3.0,38.0,3.0,Tehran,1.0,0.0,1.0,5.2,6.0,8.6,896769
165.0,3.0,4.0,1.0,12.0,1.0,Mashhad,,0.0,1.0,32.6,2.8,6.2,140435
72.0,1.0,1.0,2.0,16.0,2.0,Qom,0.0,0.0,1.0,11.2,7.7,9.8,100000
283.0,4.0,4.0,2.0,22.0,3.0,Tabriz,0.0,1.0,0.0,30.2,3.7,6.6,356165
69.0,1.0,1.0,2.0,35.0,2.0,Rasht,1.0,0.0,1.0,16.7,6.2,5.1,100000
81.0,1.0,,1.0,37.0,0.0,Tabriz,0.0,0.0,0.0,8.3,7.6,6.1,100000
213.0,3.0,2.0,1.0,8.0,3.0,Mashhad,0.0,1.0,0.0,22.3,4.0,7.6,326248
192.0,4.0,4.0,,2.0,3.0,,1.0,0.0,0.0,12.1,5.1,5.2,375827
99.0,1.0,1.0,4.0,42.0,2.0,Mashhad,0.0,0.0,0.0,4.8,3.4,6.3,100000
213.0,5.0,4.0,3.0,17.0,1.0,Mashhad,1.0,0.0,1.0,18.0,7.6,6.8,312696
267.0,6.0,5.0,3.0,26.0,1.0,Karaj,0.0,0.0,0.0,8.0,,7.6,453863
57.0,1.0,1.0,1.0,4.0,3.0,Tabriz,0.0,,1.0,24.5,4.3,4.5,100000
45.0,2.0,2.0,3.0,11.0,1.0,Shiraz,0.0,0.0,1.0,23.5,2.2,4.5,100000
122.0,2.0,1.0,4.0,5.0,1.0,Mashhad,0.0,0.0,0.0,8.1,8.4,5.8,151456
